time_key,open,high,low,close,volume,turnover,turnover_rate,change_rate
2023-11-01 00:00:00,3038.1821,3038.3303,3013.933,3023.0765,28011044500.0,347121456482.9,0.0,0.142637535955872
2023-11-02 00:00:00,3028.6647,3038.6422,3009.121,3009.4058,26879458100.0,311936400777.8,0.0,-0.45221151366828205
2023-11-03 00:00:00,3012.4654,3040.9807,3012.4654,3030.7977,26848634700.0,329300477500.6,0.0,0.7108346770648238
2023-11-06 00:00:00,3047.1301,3058.9891,3037.6941,3058.4105,37294963000.0,447638159948.7,0.0,0.9110736754221465
2023-11-07 00:00:00,3052.9202,3064.5771,3042.4689,3057.2697,32685345500.0,401065573918.6,0.0,-0.03730042124823096
2023-11-08 00:00:00,3051.1531,3062.991,3037.2888,3052.3726,33567783400.0,415289260078.3,0.0,-0.1601788680926541
2023-11-09 00:00:00,3047.6532,3063.4674,3045.8336,3053.2792,31562176400.0,388556747091.5,0.0,0.029701485329798806
2023-11-10 00:00:00,3043.5585,3044.0007,3027.0878,3038.9699,28554649700.0,346913084540.2,0.0,-0.4686535053852885
2023-11-13 00:00:00,3044.0319,3048.6209,3028.168,3046.5329,29043058800.0,344120017221.8,0.0,0.24886722306792514
2023-11-14 00:00:00,3046.8171,3059.5294,3044.4259,3056.0703,29484473300.0,358249840157.5,0.0,0.3130575087503472
2023-11-15 00:00:00,3077.0291,3080.1284,3064.3464,3072.8348,30425010700.0,389515977974.7,0.0,0.548563951555703
2023-11-16 00:00:00,3066.8554,3071.4522,3050.9257,3050.9257,27107946000.0,329364382654.0,0.0,-0.7129930967977942
2023-11-17 00:00:00,3043.617,3055.8561,3033.7472,3054.3655,26760639300.0,328568598825.4,0.0,0.11274610850077749
2023-11-20 00:00:00,3056.9268,3072.5134,3043.5148,3068.3191,28755699800.0,367109310168.3,0.0,0.4568411999153434
2023-11-21 00:00:00,3074.8281,3089.7738,3063.3449,3067.9328,33073310200.0,391558034861.5,0.0,-0.012589955197297418
2023-11-22 00:00:00,3060.4984,3067.9625,3043.611,3043.611,28905649000.0,330385482669.4,0.0,-0.7927748613007484
2023-11-23 00:00:00,3041.6779,3062.8665,3034.2969,3061.8562,27659205900.0,315612515641.2,0.0,0.599458997881145
2023-11-24 00:00:00,3060.3306,3060.3306,3037.2012,3040.9717,28778841300.0,311509355931.7,0.0,-0.6820862455918117
2023-11-27 00:00:00,3038.1864,3038.3578,3015.0076,3031.7002,31051786800.0,350705835457.9,0.0,-0.3048860994003934
