time_key,open,high,low,close,volume,turnover,turnover_rate,change_rate
2023-11-01 00:00:00,2316.5049,2318.2923,2285.6729,2297.5618,1020735298.0,27946980618.22,0.0,-0.8983308492804128
2023-11-02 00:00:00,2301.198,2309.428,2261.0862,2261.0862,1011986701.0,25724674418.02,0.0,-1.5875786235651965
2023-11-03 00:00:00,2267.166,2303.574,2267.166,2295.7949,1046505580.0,27961502593.38,0.0,1.5350454131293039
2023-11-06 00:00:00,2308.1921,2374.4989,2308.1921,2370.1168,1598256286.0,46422521995.72,0.0,3.2373057366753417
2023-11-07 00:00:00,2364.8486,2364.8486,2339.4493,2355.8165,1070838881.0,31113014265.63,0.0,-0.6033584505202394
2023-11-08 00:00:00,2349.8163,2370.7178,2340.2723,2355.3505,1234585338.0,31642966810.45,0.0,-0.019780827581430665
2023-11-09 00:00:00,2350.1601,2391.9664,2348.5778,2376.8325,1540131428.0,39084365032.63,0.0,0.9120510938817797
2023-11-10 00:00:00,2360.8389,2360.8389,2338.5529,2345.669,984803029.0,25934565702.08,0.0,-1.3111357236995083
2023-11-13 00:00:00,2359.6252,2367.603,2337.9583,2348.9581,936242706.0,23763453001.77,0.0,0.14022012483432073
2023-11-14 00:00:00,2350.7504,2364.5676,2323.8518,2334.5202,1053683948.0,26459375987.0,0.0,-0.6146512362225576
2023-11-15 00:00:00,2366.6857,2380.9767,2355.3223,2361.2949,1329640807.0,37691048923.58,0.0,1.1469037620663953
2023-11-16 00:00:00,2361.2281,2361.2281,2313.7793,2313.7793,1024633642.0,28151740673.51,0.0,-2.012268776763111
2023-11-17 00:00:00,2302.037,2316.4425,2298.8236,2311.7426,781557342.0,19589675973.38,0.0,-0.08802481723300531
2023-11-20 00:00:00,2311.94,2322.5068,2288.0766,2311.8951,840875994.0,21906763739.37,0.0,0.006596755192388007
2023-11-21 00:00:00,2321.2771,2334.2377,2297.8661,2299.6028,861949548.0,23883683967.51,0.0,-0.5316979996194493
2023-11-22 00:00:00,2288.8668,2294.1674,2253.2227,2253.2227,839716630.0,23318968403.22,0.0,-2.0168743923950827
