time_key,open,high,low,close,volume,turnover,turnover_rate,change_rate
2023-11-01 00:00:00,0.4275,0.429,0.4225,0.4245,1950327862.0,830346220.0,0.09885,-0.5854800936768155
2023-11-02 00:00:00,0.426,0.4275,0.418,0.419,2238184040.0,944563289.0,0.11344,-1.2956419316843357
2023-11-03 00:00:00,0.4195,0.4315,0.419,0.43,3220925384.0,1373026026.0,0.16325,2.625298329355611
2023-11-06 00:00:00,0.4335,0.44,0.431,0.439,3340446746.0,1456570483.0,0.16931,2.0930232558139554
2023-11-07 00:00:00,0.4365,0.4415,0.435,0.44,2238340156.0,981065221.0,0.11345,0.22779043280182254
2023-11-08 00:00:00,0.4385,0.4455,0.4375,0.441,3310352930.0,1460398131.0,0.16778,0.2272727272727275
2023-11-09 00:00:00,0.44,0.4435,0.435,0.4355,2292684948.0,1003891783.0,0.1162,-1.2471655328798197
2023-11-10 00:00:00,0.433,0.4405,0.432,0.4345,2495096070.0,1087969465.0,0.12646,-0.22962112514351343
2023-11-13 00:00:00,0.4375,0.4395,0.433,0.436,2383679858.0,1037655751.0,0.12081,0.3452243958573076
2023-11-14 00:00:00,0.4355,0.441,0.434,0.4405,2622298048.0,1151164508.0,0.13291,1.0321100917431203
2023-11-15 00:00:00,0.4445,0.446,0.438,0.439,2374710012.0,1048522113.0,0.12036,-0.3405221339387063
2023-11-16 00:00:00,0.4375,0.4385,0.4315,0.4325,2301295770.0,999720164.0,0.11664,-1.4806378132118465
2023-11-17 00:00:00,0.4315,0.4355,0.4305,0.434,1840824052.0,796906645.0,0.0933,0.34682080924855524
2023-11-20 00:00:00,0.4355,0.436,0.429,0.4325,2349836606.0,1014925270.0,0.1191,-0.34562211981566854
2023-11-21 00:00:00,0.4335,0.4345,0.426,0.4265,2447763506.0,1052126824.0,0.12406,-1.387283236994221
2023-11-22 00:00:00,0.425,0.4265,0.42,0.4205,2248558596.0,950539816.0,0.11397,-1.4067995310668242
2023-11-23 00:00:00,0.4195,0.4245,0.4175,0.424,2239933866.0,943336965.0,0.11353,0.8323424494649234
2023-11-24 00:00:00,0.4225,0.423,0.416,0.417,2176954954.0,910888102.0,0.11034,-1.6509433962264164
2023-11-27 00:00:00,0.415,0.4235,0.414,0.4235,2471698204.0,1038585999.0,0.12528,1.5587529976019199
2023-11-28 00:00:00,0.423,0.425,0.4195,0.4235,1674343842.0,706877445.0,0.08486,0.0
2023-11-29 00:00:00,0.424,0.429,0.423,0.4235,2308097482.0,982687656.0,0.11698,0.0
2023-11-30 00:00:00,0.4225,0.423,0.418,0.422,1782512058.0,749143989.0,0.09035,-0.35419126328217265
2023-12-01 00:00:00,0.4215,0.424,0.417,0.4235,1873700400.0,787389026.0,0.09497,0.355450236966825
2023-12-04 00:00:00,0.4235,0.4255,0.4195,0.42,1477657406.0,624732187.0,0.07489,-0.8264462809917362
2023-12-05 00:00:00,0.418,0.4185,0.4075,0.4075,2291004080.0,944021900.0,0.11612,-2.976190476190479
2023-12-06 00:00:00,0.4065,0.4105,0.406,0.407,1678654048.0,684769565.0,0.08508,-0.1226993865030676
2023-12-07 00:00:00,0.4065,0.408,0.401,0.403,1849420680.0,746529908.0,0.09374,-0.9828009828009701
2023-12-08 00:00:00,0.4035,0.409,0.403,0.4085,1991832934.0,808952869.0,0.10095,1.3647642679900618
2023-12-11 00:00:00,0.4065,0.417,0.4035,0.416,2314406404.0,951790779.0,0.1173,1.8359853121175047
2023-12-12 00:00:00,0.4155,0.419,0.4135,0.416,1622103368.0,674654255.0,0.08222,0.0
2023-12-13 00:00:00,0.4145,0.4185,0.4115,0.412,1428707364.0,592021617.0,0.07241,-0.9615384615384625
2023-12-14 00:00:00,0.4135,0.4165,0.41,0.4105,1643090800.0,678553641.0,0.08328,-0.36407766990291296
2023-12-15 00:00:00,0.4115,0.413,0.4055,0.407,1870850000.0,764203972.0,0.09482,-0.8526187576126683
2023-12-18 00:00:00,0.405,0.4055,0.398,0.4,1980345640.0,795346983.0,0.10037,-1.7199017199017077
2023-12-19 00:00:00,0.3995,0.4075,0.399,0.404,1894492774.0,764104716.0,0.09602,1.0000000000000009
2023-12-20 00:00:00,0.405,0.406,0.399,0.4,1544911422.0,620452547.0,0.0783,-0.990099009900991
2023-12-21 00:00:00,0.398,0.4055,0.3955,0.4025,2044975988.0,818405020.0,0.10365,0.6250000000000006
2023-12-22 00:00:00,0.4025,0.4035,0.396,0.3975,2156469074.0,860986699.0,0.1093,-1.2422360248447215
2023-12-25 00:00:00,0.3965,0.3995,0.393,0.395,1328229784.0,524982761.0,0.06732,-0.6289308176100634
2023-12-26 00:00:00,0.3945,0.395,0.384,0.3855,2478480564.0,960496617.0,0.12562,-2.4050632911392427
2023-12-27 00:00:00,0.3865,0.3935,0.386,0.391,2328844604.0,909696948.0,0.11804,1.4267185473411166
2023-12-28 00:00:00,0.3905,0.4015,0.389,0.3995,2427309700.0,962090536.0,0.12303,2.173913043478263
2023-12-29 00:00:00,0.399,0.403,0.3985,0.402,1990184246.0,798492701.0,0.10087,0.6257822277847315
2024-01-02 00:00:00,0.402,0.4025,0.3945,0.395,1916754268.0,760146214.0,0.09715,-1.7412935323383099
2024-01-03 00:00:00,0.3935,0.3955,0.3855,0.388,2701580384.0,1051662625.0,0.13693,-1.7721518987341787
2024-01-04 00:00:00,0.3875,0.3875,0.379,0.382,2425695252.0,927745055.0,0.12294,-1.5463917525773208
2024-01-05 00:00:00,0.381,0.3845,0.3725,0.3745,2502385200.0,946673198.0,0.12683,-1.9633507853403158
2024-01-08 00:00:00,0.3725,0.3735,0.362,0.362,2815096972.0,1028936353.0,0.14268,-3.3377837116154905
2024-01-09 00:00:00,0.3645,0.3675,0.3585,0.3625,2459308546.0,894338351.0,0.12465,0.13812154696132609
2024-01-10 00:00:00,0.3605,0.364,0.3545,0.3585,2321584614.0,833091655.0,0.11767,-1.1034482758620698
2024-01-11 00:00:00,0.357,0.3655,0.3565,0.3635,2533429030.0,917472305.0,0.1284,1.3947001394700151
2024-01-12 00:00:00,0.362,0.3635,0.3565,0.3565,2056320974.0,740474608.0,0.10422,-1.9257221458046785
2024-01-15 00:00:00,0.354,0.3645,0.3535,0.3595,2568986076.0,925559281.0,0.13021,0.8415147265077147
2024-01-16 00:00:00,0.358,0.361,0.353,0.3585,2314042446.0,825749079.0,0.11729,-0.27816411682892933
2024-01-17 00:00:00,0.358,0.359,0.3475,0.348,2251011944.0,795152987.0,0.11409,-2.9288702928870323
2024-01-18 00:00:00,0.3465,0.356,0.3415,0.3555,3398908108.0,1179677845.0,0.17227,2.155172413793106
2024-01-19 00:00:00,0.3555,0.3585,0.3525,0.3535,2064607718.0,733418065.0,0.10464,-0.5625879043600568
2024-01-22 00:00:00,0.3525,0.353,0.3355,0.3385,2480554882.0,857546859.0,0.12572,-4.243281471004232
2024-01-23 00:00:00,0.337,0.344,0.334,0.342,3285553076.0,1118384116.0,0.16653,1.0339734121122608
2024-01-24 00:00:00,0.3435,0.345,0.3285,0.341,3416483864.0,1150224146.0,0.17316,-0.2923976608187137
2024-01-25 00:00:00,0.34,0.3505,0.3365,0.349,3351791446.0,1155429248.0,0.16988,2.346041055718461
2024-01-26 00:00:00,0.346,0.3465,0.337,0.3375,3332011682.0,1136140976.0,0.16888,-3.2951289398280674
