time_key,open,high,low,close,volume,turnover,turnover_rate,change_rate
2023-11-01 00:00:00,5871.2,5891.72,5811.74,5859.57,0.0,25265637745.0,0.0,-0.03701972451865953
2023-11-02 00:00:00,5934.06,5995.93,5887.99,5911.08,0.0,27990446515.0,0.0,0.8790747443925103
2023-11-03 00:00:00,5972.84,6074.38,5948.39,6052.31,0.0,36812100496.0,0.0,2.389241898265638
2023-11-06 00:00:00,6150.29,6202.38,6145.78,6182.05,0.0,48691608044.0,0.0,2.1436443275377464
2023-11-07 00:00:00,6131.16,6159.72,6074.83,6087.1,0.0,31449223993.0,0.0,-1.5358982861672068
2023-11-08 00:00:00,6084.56,6116.43,6029.49,6039.91,0.0,34507771372.0,0.0,-0.7752460120582955
2023-11-09 00:00:00,6044.02,6072.03,6003.63,6030.26,0.0,27310147177.0,0.0,-0.15977059260816198
2023-11-10 00:00:00,5955.93,5961.62,5892.59,5900.82,0.0,30463133519.0,0.0,-2.1465077791007436
2023-11-13 00:00:00,5925.93,5997.27,5870.65,5989.1,0.0,28524807944.0,0.0,1.4960632590046918
2023-11-14 00:00:00,6014.11,6031.18,5953.95,5964.54,0.0,27146342018.0,0.0,-0.4100783089278923
2023-11-15 00:00:00,6116.72,6208.95,6079.15,6204.22,0.0,52804867817.0,0.0,4.018415502285177
2023-11-16 00:00:00,6252.26,6252.26,6079.11,6116.7,0.0,47336588899.0,0.0,-1.4106527492577703
2023-11-17 00:00:00,6029.14,6047.24,5956.68,5974.47,0.0,47957694749.0,0.0,-2.325273431752408
2023-11-20 00:00:00,6045.51,6106.55,6014.54,6103.34,0.0,45906280942.0,0.0,2.1570114169122934
2023-11-21 00:00:00,6167.92,6216.83,6057.81,6076.67,0.0,46996359020.0,0.0,-0.43697385366045594
2023-11-22 00:00:00,6080.11,6105.48,6045.26,6074.83,0.0,29693065237.0,0.0,-0.030279742029765404
2023-11-23 00:00:00,6075.41,6175.72,6039.27,6171.01,0.0,31312056513.0,0.0,1.5832541815985022
2023-11-24 00:00:00,6130.53,6130.53,6035.37,6041.15,0.0,28406862921.0,0.0,-2.1043556889390973
2023-11-27 00:00:00,6089.88,6089.88,5956.45,6025.22,0.0,30104039240.0,0.0,-0.26369151568822796
2023-11-28 00:00:00,6032.42,6032.42,5937.18,5957.08,0.0,41232677071.0,0.0,-1.1309130620956633
2023-11-29 00:00:00,5959.22,5959.22,5784.33,5818.87,0.0,63100730099.0,0.0,-2.3200964230797645
2023-11-30 00:00:00,5820.51,5869.44,5784.35,5857.54,0.0,56819689869.0,0.0,0.6645620197736
2023-12-01 00:00:00,5842.73,5847.13,5761.73,5761.73,0.0,53299584166.0,0.0,-1.6356695814283881
2023-12-04 00:00:00,5804.8,5806.74,5692.24,5703.33,0.0,44574569345.0,0.0,-1.01358446161135
2023-12-05 00:00:00,5700.37,5700.37,5573.34,5609.63,0.0,44525825864.0,0.0,-1.642899849736905
2023-12-06 00:00:00,5611.65,5711.13,5576.35,5663.92,0.0,36958911195.0,0.0,0.9678000153307788
2023-12-07 00:00:00,5627.55,5628.05,5547.73,5615.8,0.0,32402053354.0,0.0,-0.8495882710207752
2023-12-08 00:00:00,5625.87,5650.3,5564.08,5598.16,0.0,35156117027.0,0.0,-0.31411375048969564
2023-12-11 00:00:00,5518.49,5562.9,5443.6,5532.49,0.0,40736522206.0,0.0,-1.1730640067450746
2023-12-12 00:00:00,5550.38,5634.59,5522.99,5614.5,0.0,30490481964.0,0.0,1.4823343557783244
2023-12-13 00:00:00,5589.66,5590.68,5518.42,5550.9,0.0,30041416535.0,0.0,-1.1327811915575807
2023-12-14 00:00:00,5612.97,5659.03,5542.38,5573.53,0.0,35669690750.0,0.0,0.40768163721198564
2023-12-15 00:00:00,5651.65,5780.74,5651.65,5700.39,0.0,59085964746.0,0.0,2.2761158547635088
2023-12-18 00:00:00,5652.7,5672.67,5612.17,5634.42,0.0,28025996400.0,0.0,-1.1572892381047657
2023-12-19 00:00:00,5607.9,5622.98,5557.94,5592.76,0.0,29286330686.0,0.0,-0.7393840004827446
2023-12-20 00:00:00,5651.01,5665.72,5591.13,5612.65,0.0,28940524178.0,0.0,0.35563836102388474
2023-12-21 00:00:00,5556.77,5629.99,5549.91,5619.91,0.0,24591716384.0,0.0,0.12935066323394864
