time_key,open,high,low,close,volume,turnover,turnover_rate,change_rate
2023-11-01 00:00:00,97.549255,100.659255,97.549255,98.559255,2676836.0,268352245.58,0.02372,-0.6050872407220169
2023-11-02 00:00:00,98.759255,102.259255,98.679255,99.359255,3610054.0,366480493.14,0.03199,0.8116944471627869
2023-11-03 00:00:00,99.759255,103.259255,97.759255,102.649255,3966599.0,405273833.64,0.03514,3.3112164538673237
2023-11-06 00:00:00,101.759255,107.759255,101.259255,106.729255,5253320.0,555487030.69,0.04655,3.9747000599273696
2023-11-07 00:00:00,105.639255,108.259255,104.109255,105.709255,3444509.0,369112258.13,0.03052,-0.9556892344090625
2023-11-08 00:00:00,105.949255,108.639255,103.089255,103.639255,3691458.0,395239817.01,0.03271,-1.9582012946737664
2023-11-09 00:00:00,102.759255,104.639255,100.669255,101.309255,3757568.0,387972576.49,0.03329,-2.248182891704511
2023-11-10 00:00:00,100.239255,105.909255,100.239255,101.889255,3533592.0,367923374.04,0.03131,0.5725044567744699
2023-11-13 00:00:00,103.009255,103.749255,99.969255,101.379255,3324216.0,341457503.44,0.02945,-0.5005434576982677
2023-11-14 00:00:00,100.089255,103.629255,99.759255,101.129255,3113509.0,320227090.66,0.02759,-0.24659877407858244
2023-11-15 00:00:00,102.509255,104.289255,100.259255,102.019255,3723105.0,385762836.2,0.03299,0.8800618574714117
2023-11-16 00:00:00,100.969255,103.099255,99.389255,100.759255,3414487.0,348304195.93,0.03025,-1.2350609696179464
2023-11-17 00:00:00,99.759255,101.619255,96.999255,98.239255,3840112.0,384401369.65,0.03402,-2.501010949316761
2023-11-20 00:00:00,97.759255,99.049255,93.959255,94.949255,5168508.0,498303029.68,0.04579,-3.3489667648640107
2023-11-21 00:00:00,95.219255,95.609255,92.569255,93.249255,3455512.0,327795898.63,0.03062,-1.7904300565602
2023-11-22 00:00:00,92.909255,94.079255,91.869255,91.889255,2471359.0,232353010.43,0.0219,-1.458456692227728
2023-11-23 00:00:00,91.559255,94.519255,90.809255,94.439255,3609785.0,340986026.33,0.03198,2.775079632542452
2023-11-24 00:00:00,93.759255,93.759255,89.439255,90.309255,3501903.0,323456711.85,0.03103,-4.373181469930072
2023-11-27 00:00:00,89.649255,92.099255,89.439255,91.809255,2686468.0,247309610.53,0.0238,1.6609593335699648
