time_key,open,high,low,close,volume,turnover,turnover_rate,change_rate
2023-11-01 00:00:00,17.6276,17.9776,17.2276,17.5276,4467600.0,95835861.0,0.00331,-0.5672922008668305
2023-11-02 00:00:00,17.8776,18.1776,17.6776,17.9776,2880954.0,62843195.0,0.00213,2.5673794472717275
2023-11-03 00:00:00,17.9776,18.8776,17.9776,18.7276,4888600.0,110328852.0,0.00362,4.17185831256675
2023-11-06 00:00:00,19.2776,20.1276,19.2276,19.5276,7912298.0,186852832.0,0.00586,4.271770007902779
2023-11-07 00:00:00,19.5276,19.8776,19.4276,19.5776,2191984.0,51596034.0,0.00162,0.2560478502222532
2023-11-08 00:00:00,19.4776,19.9276,19.4276,19.5776,2566600.0,60365975.0,0.0019,0.0
2023-11-09 00:00:00,19.5776,19.8276,19.0776,19.2776,1920800.0,44676840.0,0.00142,-1.5323635174893793
2023-11-10 00:00:00,18.9276,19.2276,18.4776,18.6776,2756600.0,62427483.0,0.00204,-3.11242063327384
2023-11-13 00:00:00,19.0276,19.4776,18.6776,19.4776,3507537.0,81309349.0,0.0026,4.283205551034378
2023-11-14 00:00:00,19.5776,19.8776,18.7776,18.9776,2624780.0,60513794.0,0.00194,-2.5670513821004644
2023-11-15 00:00:00,19.5776,19.7776,19.0776,19.5276,3583848.0,83814564.0,0.00265,2.8981536126802165
2023-11-16 00:00:00,19.6776,19.8276,18.7276,19.3276,2477510.0,57322749.0,0.00183,-1.0241914008889945
2023-11-17 00:00:00,19.3276,19.4276,18.5776,18.6776,2531800.0,57569095.0,0.00187,-3.363066288623515
2023-11-20 00:00:00,18.8776,19.5776,18.4276,19.3776,2199500.0,50776927.0,0.00163,3.7478048571550904
2023-11-21 00:00:00,19.7276,21.2776,19.6776,19.8276,7136968.0,172695500.0,0.00528,2.322269011642305
2023-11-22 00:00:00,19.6276,20.4776,19.0776,20.0276,4350110.0,103965173.0,0.00322,1.0086949504730742
2023-11-23 00:00:00,20.0276,20.5776,19.5276,20.2276,2822974.0,68110173.0,0.00209,0.9986219017755461
2023-11-24 00:00:00,20.1276,20.2276,19.7776,19.9276,1249800.0,29907389.0,0.00092,-1.4831220708338961
2023-11-27 00:00:00,19.9776,20.2776,19.6776,20.0276,1595000.0,38098687.0,0.00118,0.5018165760051279
2023-11-28 00:00:00,20.1276,20.6276,19.7276,20.2776,2157066.0,52346381.0,0.0016,1.248277377219437
2023-11-29 00:00:00,20.3276,20.6776,19.0276,19.2276,5666200.0,132655811.0,0.00419,-5.1781275890637986
2023-11-30 00:00:00,19.2276,19.6276,18.8276,19.5276,4846157.0,112777240.0,0.00359,1.5602571303750896
2023-12-01 00:00:00,18.9276,19.5276,18.5276,19.0276,3939511.0,90179990.0,0.00292,-2.5604785022224954
2023-12-04 00:00:00,19.0276,19.1276,18.2276,18.3276,3351923.0,74965690.0,0.00248,-3.6788664886795983
2023-12-05 00:00:00,18.3276,18.4276,16.5776,17.1776,10488134.0,220924845.0,0.00776,-6.2746895392740925
2023-12-06 00:00:00,17.1776,17.6776,16.9776,17.2276,2752741.0,58450946.0,0.00204,0.29107675111771814
2023-12-07 00:00:00,17.0776,17.0776,16.2776,16.8776,3237830.0,66807348.0,0.0024,-2.031623673639961
